policy,state,violations,invalid,total_loss_kwh,peak_import_kw,min_voltage_pu,max_loading
baseline,COMPLETED_VALID,0,0,7.038096785219322,82.93672129700842,0.9874695642880593,0.9523980249724343
storage,COMPLETED_VALID,0,0,9.544463825374757,75.57645971131298,0.9885349667060077,0.873251644428064
tap,COMPLETED_VALID,0,0,6.863919847692283,82.91609793274561,1.0001278582041837,0.9403879709098286
combined,COMPLETED_VALID,0,0,9.385469252110624,75.55938660047676,1.001179489887763,0.8622611851299248
