policy,state,violations,invalid,total_loss_kwh,peak_import_kw,min_voltage_pu,max_loading
baseline,COMPLETED_VALID,0,0,7.162771739509487,82.96339688392807,0.987465447890116,0.952685691836753
storage,COMPLETED_VALID,0,0,9.68450021815083,75.60307381234763,0.9885306618173488,0.8735368560887106
tap,COMPLETED_VALID,0,0,6.98564883443796,82.94275946180527,1.0001237951402404,0.9406719202832194
combined,COMPLETED_VALID,0,0,9.522176376004177,75.5859882404868,1.0011752404662846,0.8625427277021409
